3764
6206	6342	1143
6925	7038	1280
7400	7506	1394
0	1142	0
6206	6342	1143
6925	7038	1280
7400	7500	1394
9174	9315	1495
0	293	0
591	657	294
1847	1997	361
5349	5485	512
6543	6643	649
17157	17268	750
17644	18270	862
20318	20429	1489
20964	21093	1601
21961	22096	1731
23685	23758	1867
25395	25522	1941
27275	27381	2069
40003	40174	2176
44957	45093	2348
46910	47014	2485
0	608	0
0	85	0
526	670	86
0	11	0
184	282	12
1337	1539	111
4409	4476	314
4565	4595	382
17290	17394	413
19211	19347	518
24130	24301	655
36925	37031	827
38785	38883	934
40548	40621	1033
42210	42345	1107
43213	43342	1243
43877	43988	1373
46036	46663	1485
47038	47149	2113
57664	57764	2225
58822	58958	2326
62310	62460	2463
63650	63716	2614
64014	64056	2681
0	141	0
1815	1915	142
2277	2390	243
2973	3109	357
8173	9315	494
0	427	0
41666	42275	428
0	427	0
6205	6290	428
36891	37045	514
38093	38179	669
38743	38852	756
41666	42275	866
0	143	0
0	698	0
1262	1371	699
4185	4765	809
0	813	0
1292	1921	814
0	665	0
17103	17211	666
17862	18059	775
46647	47078	973
55877	55954	1405
0	124	0
537	1282	125
3020	3148	871
0	330	0
0	342	0
0	491	0
0	220	0
990	1113	221
1192	1285	345
3192	3380	439
0	95	0
472	646	96
888	916	271
1049	1205	300
6180	6311	457
0	161	0
0	71	0
1265	1465	72
3685	3749	273
3837	3866	338
8085	8221	368
8570	8685	505
11796	11902	621
14071	14188	728
15970	16037	846
17150	17249	914
18876	19016	1014
0	170	0
0	333	0
4567	5727	334
0	331	0
4565	4702	332
204542	204615	470
0	524	0
112225	112378	525
112925	112974	679
136407	136481	729
143624	143679	804
0	142	0
144346	144717	143
0	679	0
1043	1223	680
0	242	0
0	104	0
0	88	0
1665	1848	89
3164	3197	273
3744	3790	307
7275	7414	354
27226	27300	494
35547	35897	569
0	470	0
0	492	0
6567	6915	493
0	1004	0
0	1433	0
3493	3648	1434
3858	3935	1590
9675	9796	1668
11025	11943	1790
18474	18713	2709
19209	19472	2949
24738	24863	3213
47601	47722	3339
0	552	0
745	805	553
2612	2767	614
2977	3054	770
3647	3792	848
8794	8915	994
10144	11062	1116
17593	17832	2035
18328	18591	2275
23857	23982	2539
46720	46824	2665
0	279	0
2339	2494	280
2704	2781	436
9859	10122	514
10479	10802	778
17320	17665	1102
18065	18313	1448
23580	23709	1697
24106	24153	1827
25082	28299	1875
0	169	0
19897	20194	170
21057	21337	468
22214	22299	749
22770	22934	835
0	220	0
19860	20157	221
21020	22262	519
22733	23068	1762
0	100	0
19828	20125	101
22139	22230	399
22701	23041	491
0	100	0
19828	20125	101
22139	22230	399
22701	23041	491
24398	24577	832
26017	26211	1012
28633	28752	1207
30209	30283	1327
32357	32449	1402
34834	34929	1495
36415	36738	1591
0	164	0
1598	1672	165
19423	19720	240
20583	22062	538
0	122	0
19381	22018	123
0	107	0
978	1069	108
3237	3416	200
4856	5174	380
0	80	0
951	1042	81
1513	1849	173
0	41	0
912	1003	42
3311	3350	134
4790	4993	174
0	39	0
910	1001	40
4788	4991	132
0	19	0
1027	1206	20
2646	2898	200
0	364	0
949	5215	365
7289	7381	4632
9766	9861	4725
11347	13824	4821
0	1073	0
0	308	0
1195	1282	309
2382	2474	397
4859	4954	490
6440	6694	586
0	569	0
0	2665	0
0	2480	0
2576	2998	2481
3282	3881	2904
4069	4206	3504
4379	4558	3642
5010	5148	3822
5586	6395	3961
6511	6607	4771
11719	11874	4868
11958	12139	5024
12414	12608	5206
12731	12830	5401
0	930	0
1026	1225	931
1379	1448	1131
1732	2331	1201
2519	2656	1801
2829	3008	1939
3460	3598	2119
4036	4394	2258
4961	5057	2617
9937	10084	2714
10200	10324	2862
10408	10589	2987
10864	11058	3169
11181	11300	3364
15457	15619	3484
15715	15896	3647
26357	26515	3829
26631	26750	3988
27169	27327	4108
29937	30082	4267
30206	30335	4413
34113	34247	4543
35903	36073	4678
36320	36442	4849
37747	37824	4972
38970	39138	5050
39256	39508	5219
0	928	0
1024	1223	929
1377	1446	1129
1730	2329	1199
2517	2654	1799
2827	3006	1937
3458	3596	2117
4034	4392	2256
4959	5055	2615
9935	10082	2712
10198	10322	2860
10406	10587	2985
10862	11056	3167
11179	11298	3362
15455	15617	3482
15713	15894	3645
17924	18016	3827
26355	26513	3920
26629	26748	4079
27167	27325	4199
29935	30080	4358
30204	30333	4504
34111	34245	4634
35901	36071	4769
36318	36440	4940
37745	37822	5063
38968	39136	5141
39254	39522	5310
0	925	0
1021	1220	926
1374	1443	1126
1727	2326	1196
2514	2651	1796
2824	3003	1934
3455	3593	2114
4031	4389	2253
4956	5052	2612
9932	10079	2709
10195	10319	2857
10403	10584	2982
10859	11053	3164
11176	11295	3359
15452	15614	3479
15710	15891	3642
26352	26510	3824
26626	26745	3983
27164	27322	4103
29932	30077	4262
30201	30330	4408
34108	34242	4538
36315	36437	4673
37742	37819	4796
38965	39133	4874
39251	39341	5043
0	920	0
1016	1438	921
1722	2321	1344
2509	2646	1944
2819	2998	2082
3450	3588	2262
4026	4384	2401
4951	5047	2760
9927	10074	2857
10190	10314	3005
10398	10686	3130
10854	11048	3419
11171	11290	3614
15447	15609	3734
15705	17042	3897
0	282	0
378	577	283
731	800	483
1084	1683	553
1871	2008	1153
2181	2360	1291
2812	2950	1471
3388	3746	1610
4313	4409	1969
9289	9436	2066
9552	9676	2214
9760	9941	2339
10216	10410	2521
10533	10652	2716
14809	14971	2836
15067	15248	2999
25709	25867	3181
25983	26102	3340
26521	26679	3460
29289	29434	3619
29558	29687	3765
33465	33599	3895
35255	35425	4030
37099	37176	4201
38322	38490	4279
38608	38860	4448
0	564	0
752	889	565
1140	1241	703
1693	1767	805
0	560	0
676	906	561
0	603	0
687	868	604
1143	1212	786
0	39	0
10500	10658	40
10774	10893	199
11312	11470	319
14080	14225	478
14349	14478	624
20046	20216	754
20463	20585	925
21890	21967	1048
23113	23281	1126
23399	23439	1295
0	370	0
0	129	0
490	1277	130
0	514	0
4555	4643	515
10901	11019	604
0	59	0
5457	5968	60
6220	6745	572
0	154	0
760	999	155
2521	2580	395
4204	4313	455
41684	41788	565
52603	53560	670
0	202	0
11017	11153	203
0	297	0
0	162	0
3883	3966	163
6865	6968	247
8749	8799	351
12299	12380	402
13759	13850	484
16616	17429	576
0	109	0
3830	3913	110
6812	6915	194
8696	8746	298
12246	12751	349
0	93	0
3814	3897	94
6796	6899	178
12230	12311	282
13690	13781	364
16547	16836	456
0	2857	0
5623	5912	2858
0	258	0
1637	1728	259
4494	4783	351
0	243	0
2147	2277	244
2669	2816	375
3515	3578	523
3688	3786	587
6829	6896	686
13646	13719	754
14057	14181	828
15574	15646	953
0	2	0
614	691	3
3704	3884	81
5120	5217	262
12641	12812	360
23345	23502	532
24767	24868	690
0	689	0
2543	3033	690
0	454	0
0	1000	0
0	218	0
0	755	0
3980	4080	756
6310	6435	857
0	311	0
0	983	0
0	108	0
554	732	109
2910	3027	288
3339	3369	406
5366	5480	437
6348	6458	552
6540	6628	663
7052	7229	752
7506	7627	930
0	326	0
478	842	327
959	1015	692
3278	3406	749
0	300	0
709	797	301
880	990	390
1355	1465	501
2347	2461	612
5932	6035	727
6486	6594	831
0	143	0
552	640	144
723	833	233
5775	5878	344
6329	6414	448
0	225	0
0	300	0
709	797	301
890	1000	390
1887	2001	501
3994	4146	616
6371	6548	769
0	116	0
345	427	117
1460	1779	200
0	473	0
1083	1160	474
1289	1400	552
1500	1645	664
1754	1835	810
2503	2525	892
0	177	0
2091	2243	178
4254	4368	331
5324	5434	446
5876	5986	557
6421	6531	668
6965	7075	779
7453	7563	890
7651	7739	1001
8151	8449	1090
0	47	0
165	310	48
397	460	194
724	789	258
1779	2171	324
0	147	0
2009	2121	148
2596	2699	261
5719	5896	365
7812	7964	543
9975	10089	696
11045	11155	811
11597	11707	922
12142	12252	1033
13174	13284	1144
13372	13460	1255
13872	14448	1344
0	122	0
1984	2096	123
2571	2674	236
7787	7939	340
9950	10064	493
11020	11130	608
11572	11682	719
12117	12227	830
13149	13259	941
13347	13435	1052
13847	14423	1141
0	113	0
1975	2087	114
2562	2665	227
29226	29403	331
31319	31471	509
33482	33596	662
34552	34662	777
35104	35214	888
35649	35759	999
36681	36791	1110
36878	36966	1221
37378	37946	1310
0	60	0
1922	2034	61
2509	2612	174
5632	5809	278
7725	7877	456
9888	10002	609
10958	11068	724
11510	11620	835
12055	12165	946
13285	13373	1057
37325	37669	1146
0	60	0
1922	2034	61
2509	2612	174
29173	29350	278
31266	31418	456
33429	33543	609
34499	34609	724
35051	35161	835
35596	35706	946
36825	36913	1057
37325	37669	1146
0	47	0
165	310	48
397	460	194
724	789	258
1776	2172	324
0	147	0
2009	2121	148
2596	2699	261
5719	5896	365
7812	7964	543
9975	10089	696
11045	11155	811
11597	11707	922
12142	12252	1033
13174	13284	1144
13371	13459	1255
13871	14447	1344
0	122	0
1984	2096	123
2571	2674	236
7787	7939	340
9950	10064	493
11020	11130	608
11572	11682	719
12117	12227	830
13149	13259	941
13346	13434	1052
13846	14422	1141
0	49	0
421	547	50
744	803	177
1833	2218	237
0	62	0
1183	1274	63
3901	4062	155
5672	5770	317
6366	6527	416
10986	11066	578
0	332	0
0	1566	0
0	216	0
2837	3051	217
5173	5350	432
8158	8284	610
10644	11547	737
11958	12082	1641
0	189	0
1754	1977	190
3787	3872	414
0	1650	0
0	176	0
499	639	177
0	386	0
1631	1798	387
2170	2219	555
0	576	0
988	1076	577
1164	1274	666
2196	2306	777
2741	2851	888
3293	3403	999
4359	4473	1110
6484	6636	1225
11749	11852	1378
12329	12441	1482
14303	14425	1595
0	576	0
988	1076	577
1164	1274	666
2196	2306	777
2741	2851	888
3293	3403	999
4359	4473	1110
6484	6636	1225
8552	8729	1378
11749	11852	1556
12329	12441	1660
14303	14450	1773
0	344	0
756	844	345
1964	2074	434
2509	2619	545
3061	3171	656
4127	4241	767
6252	6404	882
8320	8497	1035
11517	11620	1213
12097	12209	1317
14071	14131	1430
0	384	0
1382	1466	385
1711	1789	470
1875	2006	549
2124	2165	681
0	576	0
988	1076	577
1163	1273	666
2195	2305	777
2740	2850	888
3292	3402	999
4358	4472	1110
6483	6635	1225
11748	11851	1378
12328	12440	1482
14302	14424	1595
0	576	0
988	1076	577
1163	1273	666
2195	2305	777
2740	2850	888
3292	3402	999
4358	4472	1110
6483	6635	1225
8551	8728	1378
11748	11851	1556
12328	12440	1660
14302	14449	1773
0	574	0
986	1074	575
2193	2303	664
2738	2848	775
3290	3400	886
4356	4470	997
6481	6633	1112
8549	8726	1265
11746	11849	1443
12326	12438	1547
14300	14412	1660
0	393	0
1382	1466	394
1711	1789	479
1863	2006	558
2124	2171	702
0	298	0
720	807	299
890	1000	387
1870	1984	498
3992	4144	613
6080	6257	766
8964	9067	944
9521	9629	1048
0	331	0
811	849	332
1048	1157	371
1245	1388	481
1506	1581	625
0	106	0
1619	1746	107
2283	2392	235
4110	4725	345
5099	5209	961
24550	24650	1072
31283	31434	1173
32631	32696	1325
32995	33036	1391
0	149	0
635	793	150
0	38	0
1755	1883	39
4242	4430	168
6217	6334	357
8138	8358	475
0	1014	0
0	331	0
0	825	0
10324	10439	826
13015	13135	942
23976	24062	1063
24164	24251	1150
0	825	0
1888	2002	826
10324	10439	941
13015	13135	1057
23976	24062	1178
24164	24251	1265
0	241	0
1291	1555	242
2071	2188	507
4936	5055	625
0	677	0
1193	1310	678
1855	2051	796
2172	2257	993
4058	4393	1079
5860	5949	1415
19592	19945	1505
20376	20494	1859
27673	27758	1978
28067	28289	2064
38258	38398	2287
44948	45257	2428
45592	45792	2738
0	113	0
332	469	114
1627	1865	252
0	576	0
988	1076	577
1163	1273	666
2197	2307	777
2742	2852	888
3293	3403	999
4359	4473	1110
6484	6636	1225
8552	8729	1378
11749	11852	1556
12319	12431	1660
14293	14406	1773
0	576	0
988	1076	577
1163	1273	666
2197	2307	777
2742	2852	888
3293	3403	999
4359	4473	1110
6484	6636	1225
11749	11852	1378
12319	12431	1482
14293	14415	1595
0	576	0
988	1076	577
2197	2307	666
2742	2852	777
3293	3403	888
4359	4473	999
6484	6636	1114
8552	8729	1267
11749	11852	1445
12319	12431	1549
14293	14440	1662
0	393	0
1385	1466	394
1705	1775	476
1863	2006	547
2124	2171	691
0	107	0
511	613	108
5171	5283	211
0	112	0
626	696	113
3094	3270	184
7135	7249	361
0	990	0
1508	2078	991
0	145	0
230	295	146
1635	2026	212
0	111	0
2001	2113	112
2536	2639	225
5634	7346	329
0	108	0
531	634	109
3629	3806	213
5731	5883	391
7919	8033	544
9499	9600	659
9966	10076	761
10157	10245	872
10660	10961	961
0	572	0
1117	2048	573
0	41	0
159	302	42
389	454	186
699	783	252
1772	2165	337
0	121	0
1983	2095	122
2564	2667	235
7784	7936	339
9947	10061	492
11017	11127	607
11568	11678	718
12113	12223	829
13147	13257	940
13344	13432	1051
13844	14420	1140
0	112	0
1974	2086	113
2555	2658	226
5682	5859	330
7775	7927	508
9938	10052	661
11008	11118	776
11559	11669	887
12104	12214	998
13138	13248	1109
13335	13423	1220
13835	14411	1309
0	200	0
535	844	201
7392	7532	511
17495	17717	652
18026	18111	875
25290	25408	961
25839	26192	1080
39825	39914	1434
41381	41716	1524
43517	43602	1860
43723	43919	1946
44464	44581	2143
45097	45774	2261
0	238	0
1396	1533	239
1752	1865	377
0	119	0
2867	2984	120
3500	3764	238
4814	5055	503
0	87	0
189	275	88
11116	11236	175
13812	13927	296
23415	24240	412
0	87	0
189	275	88
11116	11236	175
13812	13927	296
22241	22355	412
23415	24240	527
0	331	0
0	1014	0
0	220	0
2023	2141	221
3928	4116	340
6475	6603	529
8320	8358	658
0	158	0
644	802	159
0	93	0
392	458	94
1655	1809	161
8443	8543	316
27885	27995	417
28369	28984	528
30702	30811	1144
31346	31475	1254
32986	33092	1384
0	296	0
0	108	0
562	665	109
3374	3551	213
5487	5639	391
7647	7761	544
8631	8741	659
8824	8911	770
9336	9633	858
0	62	0
516	619	63
3328	3505	167
5441	5487	345
0	73	0
195	254	74
431	539	134
755	809	243
1842	2243	298
0	301	0
715	803	302
885	995	391
3747	3923	502
6312	6413	679
6824	6936	781
0	59	0
1026	1131	60
0	160	0
432	722	161
0	1212	0
0	160	0
27173	27248	161
29053	29160	237
35829	36829	345
0	155	0
10329	10397	156
10750	10872	225
13938	14074	348
18484	18557	485
0	30	0
306	428	31
3494	3630	154
8040	8158	291
10218	10335	410
13189	13294	528
13987	14111	634
20662	20786	759
20881	21202	884
0	6	0
282	404	7
3470	3606	130
8016	8134	267
13165	13270	386
13963	14087	492
20638	20767	617
20857	21119	747
0	77	0
2137	2254	78
5108	5213	196
5906	5924	302
0	758	0
0	250	0
559	1069	251
0	113	0
433	489	114
655	1948	171
0	299	0
641	1156	300
0	1856	0
5820	5918	1857
10492	10526	1956
11271	11342	1991
13656	13727	2063
23442	23513	2135
25819	25890	2207
28215	28286	2279
30598	30669	2351
32994	33065	2423
35385	35456	2495
37830	37901	2567
39302	39441	2639
39531	39594	2779
40031	40082	2843
40643	40734	2895
41009	41155	2987
50142	50281	3134
50371	50434	3274
50871	50922	3338
51483	51574	3390
51849	51995	3482
60990	61129	3629
61219	61282	3769
61719	61770	3833
62331	62422	3885
62697	62843	3977
69443	69739	4124
0	1849	0
5813	5911	1850
10485	10519	1949
11264	11335	1984
23435	23506	2056
25812	25883	2128
28208	28279	2200
30591	30662	2272
32987	33058	2344
35378	35449	2416
37823	37894	2488
60983	61122	2560
61212	61275	2700
61712	61763	2764
62324	62415	2816
62690	62836	2908
69436	69648	3055
0	1848	0
5812	5910	1849
8847	8918	1948
10484	10518	2020
11263	11449	2055
0	493	0
30101	30161	494
32486	32557	555
34877	34948	627
37322	37393	699
38794	38933	771
39023	39086	911
39523	39574	975
40135	40226	1027
40501	40647	1119
49634	49773	1266
49863	49926	1406
50363	50414	1470
50975	51066	1522
51341	51487	1614
60482	60621	1761
60711	60774	1901
61211	61262	1965
61823	61914	2017
62189	62335	2109
68935	69060	2256
0	501	0
4465	4563	502
9137	9171	601
9916	9987	636
12301	12372	708
22087	22158	780
26860	26931	852
31639	31710	924
34030	34101	996
36475	36546	1068
59635	59774	1140
59864	59927	1280
60364	60415	1344
60976	61067	1396
61342	61488	1488
68088	68298	1635
0	207	0
4171	4271	208
6477	6509	309
7206	7277	342
9622	9693	414
12007	12078	486
21793	21864	558
24170	24241	630
26566	26637	702
28949	29020	774
31345	31416	846
33736	33807	918
36181	36252	990
47017	47088	1062
57865	57936	1134
59341	59480	1206
59570	59633	1346
60070	60121	1410
60682	60773	1462
61048	61194	1554
67794	67983	1701
0	309	0
6910	7056	310
7331	7422	457
7983	8034	549
8471	8534	601
8624	8763	665
10164	10235	805
12607	12678	877
14998	15069	949
17394	17465	1021
22172	22243	1093
26952	27023	1165
29329	29400	1237
34107	34178	1309
36484	36555	1381
60579	60650	1453
61395	61429	1525
66004	66102	1560
70066	71922	1659
0	309	0
6910	7056	310
7331	7422	457
7983	8034	549
8471	8534	601
8624	8763	665
10164	10235	805
12607	12678	877
14998	15069	949
17394	17465	1021
19776	19847	1093
22172	22243	1165
29329	29400	1237
60579	60650	1309
61395	61429	1381
66004	66102	1416
70066	71922	1515
0	296	0
6897	7043	297
7318	7409	444
7970	8021	536
8458	8521	588
8611	8750	652
10151	10222	792
12594	12665	864
14985	15056	936
22159	22230	1008
24543	24614	1080
34094	34165	1152
36471	36542	1224
46260	46331	1296
48644	48715	1368
51029	51100	1440
53413	53484	1512
55797	55868	1584
58181	58252	1656
60566	60637	1728
61382	61416	1800
65991	66089	1835
70053	71909	1934
0	286	0
6887	7033	287
7308	7399	434
7960	8011	526
8448	8511	578
8601	8740	642
10141	10212	782
12584	12655	854
14975	15046	926
17371	17442	998
19753	19824	1070
22149	22220	1142
24533	24604	1214
26929	27000	1286
29306	29377	1358
34084	34155	1430
36461	36532	1502
60556	60627	1574
61372	61406	1646
65981	66079	1681
70043	71899	1780
0	286	0
6887	7033	287
7308	7399	434
7960	8011	526
8448	8511	578
8601	8740	642
10141	10212	782
12584	12655	854
14975	15046	926
17371	17442	998
19753	19824	1070
22149	22220	1142
29306	29377	1214
46250	46321	1286
48634	48705	1358
51019	51090	1430
53403	53474	1502
55787	55858	1574
58171	58242	1646
60556	60627	1718
61372	61406	1790
65981	66079	1825
70043	71899	1924
0	286	0
6887	7033	287
7308	7399	434
7960	8011	526
8448	8511	578
8601	8740	642
10141	10212	782
12584	12655	854
19753	19824	926
46250	46321	998
48634	48705	1070
51019	51090	1142
60556	60627	1214
61372	61406	1286
65981	66079	1321
70043	71899	1420
0	286	0
6887	7033	287
7308	7399	434
7960	8011	526
8448	8511	578
8601	8740	642
10141	10212	782
12584	12655	854
14975	15046	926
17371	17442	998
19753	19824	1070
22149	22220	1142
29306	29377	1214
36461	36532	1286
46250	46321	1358
48634	48705	1430
51019	51090	1502
53403	53474	1574
55787	55858	1646
58171	58242	1718
60556	60627	1790
61372	61406	1862
65981	66079	1897
70043	71899	1996
0	268	0
6869	7015	269
7290	7381	416
7942	7993	508
8430	8493	560
8583	8722	624
10123	10194	764
12566	12637	836
14957	15028	908
17353	17424	980
19735	19806	1052
22131	22202	1124
24515	24586	1196
26911	26982	1268
29288	29359	1340
31670	31741	1412
34066	34137	1484
36443	36514	1556
46232	46303	1628
48616	48687	1700
51001	51072	1772
53385	53456	1844
55769	55840	1916
58153	58224	1988
60538	60609	2060
61354	61388	2132
65963	66061	2167
70025	71877	2266
0	195	0
6796	6942	196
7217	7308	343
7869	7920	435
8357	8420	487
8510	8649	551
10050	10121	691
12493	12564	763
14884	14955	835
22058	22129	907
24442	24513	979
26838	26909	1051
29215	29286	1123
36370	36441	1195
46159	46230	1267
48543	48614	1339
50928	50999	1411
53312	53383	1483
55696	55767	1555
58080	58151	1627
60465	60536	1699
61281	61315	1771
65890	65988	1806
69952	70451	1905
0	89	0
9507	9710	90
11681	11870	294
11959	12071	484
13172	13213	597
0	137	0
0	70	0
9689	9815	71
0	401	0
1432	1488	402
1689	1812	459
1905	2048	583
0	298	0
723	810	299
893	1003	387
1873	1987	498
3995	4147	613
6083	6260	766
8969	9072	944
9526	9634	1048
0	46	0
1982	2159	47
4868	4971	225
5425	5487	329
0	341	0
806	844	342
1074	1148	381
1244	1383	456
1501	1576	596
0	106	0
1628	1752	107
2289	2398	232
4116	4731	342
5105	5209	958
24555	24655	1063
31290	31444	1164
32633	32714	1319
33014	33045	1401
0	158	0
644	803	159
1136	1219	319
0	38	0
1754	1883	39
4242	4430	169
6217	6332	358
8136	8356	474
0	1013	0
0	331	0
0	825	0
10317	10432	826
13019	13139	942
0	258	0
9750	9865	259
12452	12520	375
0	779	0
10551	10886	780
0	250	0
1865	2056	251
0	95	0
478	636	96
847	876	255
1026	1175	285
6308	6435	435
0	163	0
0	572	0
0	85	0
535	679	86
2634	2745	231
0	97	0
1516	1717	98
12408	12476	300
12561	12591	369
13382	13505	400
17340	17474	524
17819	17964	659
21011	21117	805
23766	23884	912
25671	25744	1031
26847	26918	1105
0	238	0
0	1569	0
0	482	0
0	219	0
1346	1605	220
0	38	0
1713	1936	39
3060	3322	263
4958	5148	526
0	104	0
2459	2593	105
4792	4895	240
0	95	0
477	664	96
1020	1173	284
6235	6366	438
0	153	0
0	227	0
3281	3649	228
0	78	0
523	654	79
3019	3130	211
0	98	0
1414	1613	99
3821	3888	299
3974	4006	367
11512	11645	400
11984	12119	534
15164	15272	670
17379	17491	779
19268	19341	892
20446	20537	966
22153	22301	1058
0	326	0
0	447	0
868	2740	448
0	2226	0
0	1215	0
1544	1609	1216
0	221	0
1824	2013	222
0	119	0
2124	2252	120
4068	4257	249
6056	6275	439
8421	8642	659
0	193	0
497	1911	194
0	137	0
2498	2582	138
3672	3765	223
8049	8107	317
14613	14661	376
15390	15485	425
0	83	0
1727	1846	84
2469	2528	204
2714	2794	264
3451	3525	345
3914	4482	420
4750	4810	989
5851	5965	1050
6175	6307	1165
0	52	0
3502	3706	53
3958	4189	258
0	594	0
0	71	0
3075	3797	72
0	3559	0
5198	5361	3560
0	161	0
7959	8108	162
9530	9614	312
0	56	0
158	304	57
388	483	204
566	658	300
748	936	393
1192	1280	582
1701	1775	671
3132	3189	746
3488	3838	804
4226	4315	1155
4957	5037	1245
5222	5281	1326
5895	6014	1386
0	83	0
166	258	84
348	536	177
792	880	366
1301	1375	455
2732	2789	530
3088	3437	588
4557	4635	938
4822	4864	1017
0	258	0
0	104	0
6057	6158	105
0	781	0
0	126	0
537	958	127
1025	2803	549
0	206	0
4381	4549	207
12588	12665	376
0	74	0
0	301	0
715	803	302
885	995	391
3732	3913	502
6302	6403	684
6814	6922	786
0	59	0
1026	1131	60
0	297	0
599	874	298
0	1242	0
0	160	0
27167	27242	161
29047	29154	237
35823	36823	345
0	155	0
10329	10397	156
10750	10872	225
13938	14074	348
18484	18557	485
0	30	0
306	428	31
3494	3630	154
8040	8158	291
10218	10335	410
13190	13295	528
13988	14112	634
20663	20787	759
20882	21203	884
0	6	0
282	404	7
3470	3606	130
8016	8134	267
13166	13271	386
13964	14088	492
20639	20768	617
20858	21120	747
0	77	0
2137	2254	78
5109	5214	196
5907	5925	302
0	726	0
0	230	0
550	1069	231
0	1278	0
0	284	0
626	1141	285
0	1856	0
5830	5928	1857
10501	10535	1956
11281	11352	1991
21068	21139	2063
25825	25896	2135
30581	30652	2207
35354	35425	2279
37744	37815	2351
40187	40258	2423
41659	41798	2495
41888	41951	2635
42388	42439	2699
43000	43091	2751
43366	43512	2843
50114	50400	2990
0	1856	0
5830	5928	1857
10501	10535	1956
11281	11352	1991
21068	21139	2063
23445	23516	2135
25825	25896	2207
28202	28273	2279
30581	30652	2351
32958	33029	2423
35354	35425	2495
37744	37815	2567
40187	40258	2639
41659	41798	2711
41888	41951	2851
42388	42439	2915
43000	43091	2967
43366	43512	3059
50114	50410	3206
0	1856	0
5830	5928	1857
10501	10535	1956
11281	11352	1991
25825	25896	2063
28202	28273	2135
30581	30652	2207
32958	33029	2279
35354	35425	2351
37744	37815	2423
40187	40258	2495
41659	41798	2567
41888	41951	2707
42388	42439	2771
43000	43091	2823
43366	43512	2915
50114	50423	3062
0	286	0
6888	7034	287
7309	7400	434
7961	8012	526
8449	8512	578
8602	8741	642
20990	21061	782
23433	23504	854
30603	30674	926
49921	49992	998
52306	52377	1070
54691	54762	1142
61845	61916	1214
62662	62696	1286
67269	67367	1321
71341	73197	1420
0	212	0
6814	6960	213
7235	7326	360
7887	7938	452
8375	8438	504
8528	8667	568
20916	20987	708
23359	23430	780
25749	25820	852
28145	28216	924
30529	30600	996
32925	32996	1068
35302	35373	1140
61771	61842	1212
62588	62622	1284
67195	67293	1319
71267	73119	1418
0	212	0
6814	6960	213
7235	7326	360
7887	7938	452
8375	8438	504
8528	8667	568
17662	17808	708
18083	18174	855
18735	18786	947
19223	19286	999
19376	19515	1063
20916	20987	1203
23359	23430	1275
25749	25820	1347
28145	28216	1419
30529	30600	1491
32925	32996	1563
35302	35373	1635
37682	37753	1707
40059	40130	1779
61771	61842	1851
62588	62622	1923
67195	67293	1958
71267	73119	2057
0	195	0
6797	6943	196
7218	7309	343
7870	7921	435
8358	8421	487
8511	8650	551
20899	20970	691
23342	23413	763
25732	25803	835
28128	28199	907
30512	30583	979
32908	32979	1051
35285	35356	1123
37665	37736	1195
40042	40113	1267
49830	49901	1339
52215	52286	1411
54600	54671	1483
56984	57055	1555
59369	59440	1627
61754	61825	1699
62571	62605	1771
67178	67276	1806
71250	71749	1905
0	189	0
6791	6937	190
7212	7303	337
7864	7915	429
8352	8415	481
8505	8644	545
20893	20964	685
23336	23407	757
25726	25797	829
28122	28193	901
30506	30577	973
32902	32973	1045
35279	35350	1117
37659	37730	1189
40036	40107	1261
49824	49895	1333
52209	52280	1405
61748	61819	1477
62565	62599	1549
67172	67270	1584
71244	71451	1683
0	2	0
6604	6750	3
7025	7116	150
7677	7728	242
8165	8228	294
8318	8457	358
17452	17598	498
17873	17964	645
18525	18576	737
19013	19076	789
19166	19305	853
20706	20777	993
23149	23220	1065
25539	25610	1137
27935	28006	1209
30319	30390	1281
32715	32786	1353
35092	35163	1425
59176	59247	1497
61561	61632	1569
62378	62412	1641
66985	67083	1676
71057	71113	1775
0	2	0
6604	6750	3
7025	7116	150
7677	7728	242
8165	8228	294
8318	8457	358
17452	17598	498
17873	17964	645
18525	18576	737
19013	19076	789
19166	19305	853
20706	20777	993
23149	23220	1065
25539	25610	1137
27935	28006	1209
30319	30390	1281
32715	32786	1353
35092	35163	1425
37472	37543	1497
39849	39920	1569
49637	49708	1641
59176	59247	1713
61561	61632	1785
62378	62412	1857
66985	67083	1892
71057	71113	1991
0	523	0
875	1141	524
0	1275	0
0	521	0
843	1069	522
0	804	0
0	321	0
416	540	322
7091	7215	447
7908	8013	572
10868	10985	678
13045	13163	796
17573	17709	915
20775	20897	1052
21173	21203	1175
0	262	0
352	481	263
7032	7156	393
7849	7954	518
12986	13104	624
17514	17650	743
20716	20838	880
21114	21120	1003
0	18	0
711	816	19
3671	3788	125
5848	5925	243
0	73	0
4483	4619	74
7685	7807	211
8160	8228	334
18402	18557	403
0	1000	0
7651	7758	1001
9563	9638	1109
36649	36809	1185
0	1242	0
0	272	0
576	717	273
0	105	0
1071	1130	106
0	112	0
523	624	113
3013	3194	215
5939	6049	397
6131	6219	508
6633	6947	597
0	74	0
0	578	0
8617	8785	579
16326	16419	748
0	144	0
149	207	145
8246	8414	204
12590	12939	373
0	2282	0
2693	2819	2283
0	902	0
0	101	0
6055	6159	102
0	119	0
733	792	120
979	1057	180
2177	2526	259
2825	2882	609
3913	3982	667
4002	4162	737
4239	4313	898
4734	4822	973
